fishNum,species,PC1,PC2,PC3
LT001,lakeTrout,19.986684129869566,-2.4315804025555243,-1.3556877497431166
LT001,lakeTrout,16.52830484322401,-0.725198651757665,-0.2209465611164493
LT001,lakeTrout,22.01938039343674,-3.548911339587562,-1.7032020805070551
LT001,lakeTrout,17.990312590258213,-1.344046407889576,-1.605797795342272
LT001,lakeTrout,17.37917657625809,-0.321629123657178,-0.5822960785791756
LT001,lakeTrout,10.607967734576675,6.670901686589995,0.7942674756577142
LT001,lakeTrout,6.061906026599152,2.7751618071478745,0.7461151358393263
LT001,lakeTrout,-0.7219197516869227,0.7859867132977447,-5.068431247428235
LT001,lakeTrout,6.606936977270209,1.0907806783301317,-3.859675831698945
LT001,lakeTrout,6.8620202299702955,0.1889209320750096,-2.3630467482084896
LT001,lakeTrout,13.45603191807934,7.772053388590226,-1.1475420235010432
LT001,lakeTrout,34.08028807772007,-1.026740957106111,0.5316488401958345
LT001,lakeTrout,12.895138306197705,9.25302846721193,-0.23041783053733533
LT001,lakeTrout,6.704166397489754,13.521622419632505,1.1765348456137568
LT001,lakeTrout,6.778406808623127,13.169881204101019,2.8031871061773
LT001,lakeTrout,10.689843535038486,10.244793444251654,0.8753949364594553
LT001,lakeTrout,19.318475121491307,6.079647631488327,0.8794509224447844
LT001,lakeTrout,34.702711082449056,-1.5045361459806923,0.07955333216079208
LT001,lakeTrout,34.37433428201304,-1.015788240509643,0.4731252969194445
LT001,lakeTrout,38.90356031228534,-3.8921181199467973,0.3804317203541201
LT001,lakeTrout,36.9051551468347,-2.408098264583079,-0.6343831584602494
LT001,lakeTrout,9.119675609596314,-4.503935187619241,-5.8710540986095126
LT001,lakeTrout,12.436292071450369,0.8316243621074642,-0.08995149129578983
LT001,lakeTrout,8.655494953105643,4.283493961992702,2.1616260762772277
LT001,lakeTrout,9.724164830419207,5.098792897189051,2.357462818984588
LT001,lakeTrout,15.6662706769235,0.4670978672441315,2.1310208060481344
LT001,lakeTrout,10.929589010834475,3.356032810699001,1.0301557227651212
LT001,lakeTrout,9.96194670191452,3.3503290099888057,1.356217835238134
LT001,lakeTrout,7.566470281925534,1.2210848295999464,2.5039427368033778
LT001,lakeTrout,0.46429859301260934,0.47133939964109683,-3.120479549121319
LT001,lakeTrout,9.379871848674632,5.5075657301621925,-4.687852956192736
LT001,lakeTrout,7.128080838325701,-4.263481328509661,-8.868008654885022
LT001,lakeTrout,12.945639806754661,-1.8892151528595291,-5.514540170166107
LT001,lakeTrout,12.959121373736895,5.919837529436378,-1.8851522926934678
LT001,lakeTrout,18.23534015105822,5.1257570863516015,-1.8348433619468265
LT001,lakeTrout,11.295602456430135,5.032337554082242,-2.9475277015950287
LT001,lakeTrout,13.270491336805609,-1.7502173224990574,-4.074317209587824
LT001,lakeTrout,8.353860882201957,-6.923582934801978,-5.9976913935416265
LT001,lakeTrout,6.3467742726007215,10.97995375562331,-0.4470425502727109
LT001,lakeTrout,5.58211680098149,-1.332505566327028,5.6989265227014805
LT001,lakeTrout,-6.628040469162617,-6.031975535788207,1.531282898897648
LT001,lakeTrout,-3.4820734111629665,0.09425695931547606,0.3466841215588359
LT001,lakeTrout,-1.6473498602903507,2.052737331371691,-2.496565430680671
LT001,lakeTrout,9.00577006906143,5.127656269359406,-4.270285420642211
LT001,lakeTrout,6.81739412821454,8.03791173888271,-3.152478275505815
LT001,lakeTrout,2.958965839740426,10.66955974478285,-2.1931403002547167
LT001,lakeTrout,-4.288590822184752,12.824522901712651,-4.600806773796831
LT001,lakeTrout,0.8874587283397543,12.030320032024958,-4.08864295482786
LT001,lakeTrout,4.225711518723933,9.628988431639337,-2.330765759197958
LT001,lakeTrout,1.386135946841784,3.0657952424010504,-3.064781025808326
LT001,lakeTrout,12.444259783136328,3.598569551783098,0.4868392895034973
LT001,lakeTrout,8.955410792298222,6.688708111339938,1.235023436318933
LT001,lakeTrout,9.490744386424032,5.018029565180741,0.3356938022570634
LT001,lakeTrout,7.2611190542332515,6.430473333038482,0.7568347047878525
LT001,lakeTrout,5.7673514421743235,8.194182093525443,1.3881869163926952
LT001,lakeTrout,1.1431900311256868,11.128869896961096,2.91090253313397
LT001,lakeTrout,3.1706783795511964,10.740864251503517,3.444365818991118
LT001,lakeTrout,2.206538359942823,10.32829669895373,2.8135187061188685
LT001,lakeTrout,-1.2899035142437936,11.363508023613658,3.0426357847305563
LT001,lakeTrout,5.168146907517084,4.10615904934198,-3.586241277247303
LT001,lakeTrout,7.67928937243795,4.993272129124431,-5.559436226978907
LT001,lakeTrout,9.213986199164562,6.053330235785292,-4.096388539006036
LT001,lakeTrout,6.766124880493379,7.546293339568315,-3.600784130073589
LT001,lakeTrout,5.680836890216723,8.185970355599434,-4.074949828222755
LT001,lakeTrout,5.752658558938315,8.704971202138811,-5.68060887907837
LT001,lakeTrout,6.469506242086019,8.5889044601691,-2.8464695976351924
LT001,lakeTrout,-0.15306806403700524,9.389694598541073,-0.15350065689286452
LT001,lakeTrout,-2.210725822430269,6.313964058017564,-2.997556500532372
LT001,lakeTrout,3.299371282834536,2.5254431596176254,-0.6518959478072932
LT001,lakeTrout,8.74122827306625,3.0591585474627347,1.5438214986605836
LT001,lakeTrout,16.509851651231056,0.881608617664051,1.4161955473686605
LT001,lakeTrout,15.119408095981047,0.858012344568392,1.6773715099804474
LT001,lakeTrout,8.019895757435869,3.1295862006426165,4.3243383145799745
LT001,lakeTrout,7.9167444909158355,-1.3347591629837317,-0.7494154545421724
LT001,lakeTrout,5.267401955419906,4.614791525084095,-2.3459520580405098
LT001,lakeTrout,15.670385169683836,8.940915722135955,0.3583028467187087
LT001,lakeTrout,24.63925343673381,4.303016796722328,1.233711659183897
LT001,lakeTrout,23.45323032747227,4.353603870480622,1.0003668120905518
LT001,lakeTrout,21.976597340574358,4.91847104884225,0.3987650436615964
LT001,lakeTrout,24.67177379760037,3.656146289439559,1.2241485795906162
LT001,lakeTrout,24.69869885675066,5.547667083557074,1.0514762968594273
LT001,lakeTrout,24.987627000832052,5.260449694660179,-0.5336191243264929
LT001,lakeTrout,14.560318829847176,8.096332282459406,-1.2478600798060755
LT001,lakeTrout,15.851795066496463,-0.025905028320003964,-4.517655760487501
LT001,lakeTrout,8.565613501259795,2.7837564452151664,1.5043577371341188
LT001,lakeTrout,7.587359458430645,6.050018477899719,2.783414459140149
LT001,lakeTrout,1.268824559665239,11.55271641409436,3.492575742164111
LT001,lakeTrout,-4.0776435392675285,12.851730519206447,3.6581047213215934
LT001,lakeTrout,-0.36801094819222757,12.53660009016014,2.479217391903026
LT001,lakeTrout,-3.365015157209829,12.900390690952218,1.0592465402989744
