PC1,PC2,PC3,PC4,PC5,PC6
-603.5982031904468,327.0141326204368,-277.8706500195518,-19.056967758293226,56.05083800246733,31.592872454634527
-584.4254813406799,312.43173754389016,-278.0392301919938,-27.455678127010323,35.11604708069257,42.18991420362713
-573.6415306488075,302.72242016340755,-278.5173162114174,-29.464907295549917,30.887408175302717,44.86399720520987
-579.6267906683042,308.77376235145886,-273.3561064836014,-28.633761267668472,32.48009685932718,42.52690342282539
-569.3537625652317,298.8287357660248,-276.8516866138041,-25.265616860892514,41.051356752459824,36.78900269961869
-585.4021104197536,300.2527682836481,-302.1421061913744,-20.89200770865473,58.507198252775645,31.81348507077711
-592.6862881964192,307.6504053628467,-298.651487828255,-25.77045900795919,45.77923847627265,40.41264088417644
-569.5483507076799,303.7052518873504,-272.5522741008617,-19.11993851439078,51.81378858034002,31.33771220722283
-567.1712862326333,304.25467354120383,-266.1099972729863,-17.52868714236449,53.29432296951783,31.623226024335988
-569.4707700165536,309.645203252145,-257.17170059441173,-15.344543444023195,54.62355035266487,30.025182837451545
-564.7772442109045,304.8373923328537,-260.9904436274601,-13.979118774124444,57.42321981639181,30.885502891214813
-575.9270170993839,314.81258856136054,-257.718526428306,-12.72740742092096,59.731299981807936,26.59474535611151
-581.522642873975,317.7679114784405,-260.6379116086458,-10.42375808403117,65.96672169475285,24.64667922855121
-590.1374831518096,320.5076835337302,-269.32560410788426,-11.287057195792823,66.52710342477468,25.64938154839664
-590.7588168645788,322.1290459849872,-264.1935033309951,-11.396930046628274,64.99655949436564,24.188516154580995
-572.2366312954045,307.37957250759473,-267.91110258347675,-10.29161039190105,68.8928509456308,21.365179821324936
-567.3085953004679,300.5544361869281,-273.72803868417844,-11.897982103015348,65.32404540769917,24.259065451220337
-576.6354445413674,305.248100986067,-276.2597466821842,-14.82930448525666,61.82104177739636,31.088394863433585
-569.0306819161362,299.90875955864783,-276.8371829323728,-18.525690860410627,53.62836220979938,35.45787285964772
-581.5965046065971,311.139177252517,-274.81287377847445,-23.76864669493136,41.64685017966001,40.109400964315796
-580.5606750995831,311.1624836148635,-271.15068777750037,-23.22603153174928,42.977980934403256,36.653117753684754
-595.5356879448466,310.90738797585425,-296.4015588483412,-23.305546997198867,49.396610714200335,34.837279023267136
-593.6733975632874,316.69933575040307,-281.85390962689405,-20.890812977586194,51.65875103658497,33.39848018992163
-584.3898193169597,314.24282617680575,-270.9096422008712,-17.364204090315337,55.55727652118598,33.024418013708804
-577.2733130390066,314.18202990227775,-259.9893947252739,-16.178896306702985,52.3757942102628,30.430421863150162
-569.5943519828628,307.7683634172753,-262.86392544181626,-15.507114879872837,56.01641566004813,28.31447805804361
-578.5787015520947,311.63148766287003,-269.98681083899714,-14.726196578111434,59.65632451622871,28.88798106246112
-587.1036025879037,318.67849679727556,-268.73310858240654,-12.755976569454564,64.44441061545616,25.840575831153988
-593.3514219274734,325.830152363149,-262.7142433919177,-10.16774323540265,67.39170756296679,23.698863953884487
-579.109745932325,311.62242238008673,-268.66396977409954,-14.026020338760969,59.52432136496026,27.471939735747522
-577.2859305236848,304.1709176887709,-281.9454857619883,-15.348803752250397,59.26104489204083,30.43309186549169
-575.2137656491733,307.45465079356603,-270.9311185423281,-17.66260711896606,53.46216312410192,34.575693165344816
-577.8740248252652,304.53859265546276,-284.1458836345563,-23.42294410153766,45.855627357973134,36.69833045705258
-560.8457745789408,291.30090136602234,-283.12914720837114,-24.094234111796897,44.32295072241806,35.79480817533879
-574.9635737344624,301.9344799876326,-281.45341057319393,-20.053820257939265,52.68347722063828,32.08536263813883
-559.9195782124781,293.0772393607798,-277.1887339237398,-13.97760693398276,62.249264191234566,27.164063316528555
-567.6062876777553,299.9297721714693,-276.59981536475436,-19.393980162784374,50.13502943971349,34.38017142755153
-574.8688157861859,309.2306016626171,-268.35738499890334,-19.566831305086374,49.61748328677059,31.91628689921799
-556.3696262914079,298.2674968916177,-262.5959417836602,-17.942097729806964,53.233914460981694,28.29227186195143
-563.2091130391282,305.72813583835796,-258.2204177757832,-19.5810562296791,48.08710713563337,27.93450789078791
-563.8829529656558,303.8870003691321,-265.0023080683937,-21.608648222189153,42.91405632485147,33.19926041864816
-563.5810985658314,299.6253448482547,-274.0318238128148,-19.04464185222519,51.00687123406265,32.95906423362602
-566.3983615466966,296.8254450484495,-287.35737142405316,-23.887316620912785,45.80156949364349,36.7118787639145
-576.0236154295758,310.20324641596386,-267.30068035566865,-16.69326942638162,54.63927693387704,29.50109799031276
-566.5596882304992,305.7181115440873,-260.46668446956556,-13.636512864702787,58.9978694278454,25.982933981960375
-570.8014708299042,307.7876228434431,-264.6937351187967,-12.189447089158445,63.204217738772165,24.377319199594734
-586.3913399023093,322.89134842810313,-257.8311416514744,-11.629183741211648,63.618170450882644,23.877468112829046
-581.3369866539374,317.29995598668313,-260.58323883185847,-11.959328877427907,64.87437374400595,21.669831540397013
-587.220112865661,315.58153780897175,-274.526856816434,-12.284330407048548,70.21369082157025,21.4126941048508
-585.6982979601705,317.4385689115803,-269.52976604133005,-18.3177604867461,54.78610172678538,31.92517338652284
-557.9220591230938,298.7406151607168,-265.5718585198179,-18.0801910999231,51.40127702357107,29.267583914719445
-560.8324329798108,305.05535338782255,-253.60535525793443,-14.859129593840539,54.824163583088946,26.83763478309382
-571.9084415694838,314.0123346379848,-252.78605114659322,-11.22060152324643,65.0163319419012,20.394936309414167
-572.9436404560504,307.64871899444125,-265.12638353652017,-9.941204026960499,72.92217081831028,19.148868025458047
-558.3920593766957,301.57262925492466,-250.6642549474411,-11.107378384040851,65.3715686998277,20.222012807099993
-543.1802933722043,289.31299021740904,-256.4552272578353,-22.852542079343486,40.224260540882256,38.760327171908784
-536.8537137416067,292.8224309382345,-237.18323761715752,-13.081061681414123,55.373329874698584,23.002075644464654
-576.1900342938952,320.6956815587681,-243.03484880515464,-23.280941519516972,33.62404088856617,43.68708788825226
-555.1022181916393,298.3891101694729,-265.2413146033499,-10.958961342727846,68.0111572860762,20.6119503622721
-572.9420385176259,309.2294764790106,-266.7862284978556,-16.002688967046584,57.061794664413085,27.045656324179653
-564.033493592352,306.56950293621503,-260.11337041925174,-11.752321659218289,62.93485602941773,24.3972580820245
-558.1138928260382,305.0527845430616,-250.7353086025629,-13.114313533553226,57.55921746556117,24.5599720292199
-560.0060186272556,303.92703080580617,-257.1895052663165,-18.340532583899915,47.98186448413713,32.13102021122924
-567.4164600042034,311.34879767413736,-252.24236636282717,-19.679258104700303,43.703655653980405,32.789447078996304
-556.1119160451037,307.64320182121577,-242.40153403863957,-16.301143598454267,50.03433696822533,27.333730608268773
-565.277582406675,304.87538640103577,-265.343897647678,-21.497913137448542,47.28489254212186,33.94918293381848
-556.3311082801874,307.6641424683674,-237.79347504970656,-7.707697835515442,65.19537231060403,21.527796607726525
-524.6349853010533,287.2360135084969,-227.33231980799928,-11.60338721593808,56.47143596180191,19.963632993044797
-502.09865763498794,270.64111600887685,-232.0805860278507,-12.844832417102948,53.987225612002604,22.95851705676818
-521.6862367713865,272.57807962279776,-259.7150942497541,-24.647031695065543,33.41508499593444,42.183699255829374
-562.1243716245606,299.50668822295336,-269.72401118850263,-22.429006095906054,44.9224083033571,35.68100478068597
-574.4716880349731,308.0861755018643,-271.04215966248034,-22.958856697133832,44.573003810249986,37.20945366473233
-599.7511039705319,328.6746802581851,-265.82337398510276,-19.232219692207845,51.02715606347855,32.91525955632179
-600.2537375353088,329.2234732421432,-266.93707244155746,-18.408162107574892,52.13392101296281,33.69567952174638
-583.9958345734491,312.6260807836306,-278.24921960257285,-18.116177766250573,54.772305909065274,35.45690509890281
-586.5677174262438,319.85103811485885,-266.8828586418008,-16.25207623741351,57.083415564814196,26.305558794732608
-580.9825401716641,314.2669915285203,-268.67080057030023,-16.435758273267446,57.889289030888655,27.07671106746016
-601.1590937961575,319.9272002478429,-287.42495491772166,-19.409090442463075,55.98191179625797,32.89704810504989
-595.7552189811265,321.4086871421055,-273.95511151873444,-19.27362460048713,53.87584877159577,29.914508732984093
-595.7870624686882,328.2675779766922,-258.2855247564311,-16.019102172626603,56.52179914393674,27.47149372099715
-575.7575945732624,309.5629057956656,-265.72461801995087,-17.873293774765088,53.79506873776569,29.363383449449938
-605.9108924542331,330.0894651650411,-268.3435642726822,-21.549301877071187,46.29033690232726,32.854883802705494
-579.2867261151882,305.25259440553907,-286.72986362332813,-20.480688002077144,54.56625025829191,28.495593129581604
-485.5579491581975,262.0776396043375,-226.8551992186703,-13.475405886019399,50.59812656071085,21.909024049325833
-514.1889195933638,274.66984901597493,-246.15749104779837,-18.945082332598474,41.38468460763867,30.653900632305312
-497.6096069158738,265.7794977993089,-239.7169938824727,-6.676860453338893,69.11777706660627,14.511950026214242
-495.22374357821195,262.6611982268126,-239.8829572588678,-11.107576797152554,59.76933773738548,19.213686589307862
-483.5230763461326,255.5631926992662,-234.95851468347422,-14.392904310867014,48.309349042138145,24.08307559890093
-445.7889857562752,227.86842631466004,-237.89926553185416,-9.367210651233169,58.75425652550261,18.951791781300475
-535.1285413565644,292.40209073430975,-238.57943803078263,-5.836067344298991,69.93637838679062,13.9601966464327
-544.7009498748596,295.1622254952819,-249.84665508416515,-13.02879130728169,56.710182744530265,25.072372318118752
-519.2922346377865,284.4219502880876,-232.63189226777686,-16.752185109992787,43.76550908152165,25.848752438392456
-494.6220764366029,264.79861788633974,-234.6655333575008,-6.565892789485965,66.0992168858866,13.781466385182348
-557.6752620758757,298.0511621391886,-260.1052525028309,-22.928082885957544,41.55119618629919,35.13889474548909
-562.3581855261814,305.3987266635649,-256.41613552745537,-30.32794132711504,24.825610180446617,46.4492611518547
-559.0937370146584,300.3667516529159,-264.41196249343096,-37.84556631259725,12.04651603813243,55.22345091419355
-561.9919399189175,287.5615932707926,-292.55246430482435,-20.824021071306362,54.247760398612485,32.25494407530526
-561.7795161308784,302.62126390341234,-262.0198109182912,-10.486558197794565,67.74075083860959,19.534753653986602
-532.0343744207155,288.2510986099501,-247.1174476304086,-17.759650552243478,46.67195396942246,33.39363948224613
-524.6096052957384,290.41478249329646,-224.2212245541366,-14.442040790448381,47.84250835890233,25.59504850875359
-575.6714472737729,319.13493757080323,-241.50792622532305,-13.830065492717864,58.41685024420716,26.17374143864377
-518.660353347969,271.866841600677,-256.790077870736,-3.5529684152808487,83.07110848195921,7.525429528922748
-472.61214844335564,239.8647942572346,-256.38468886150997,-4.304037509065504,80.13352737700079,6.426299378692151
-530.4487619390857,276.38617265665124,-265.1297082923422,-20.715284230115426,45.58198248356007,35.75912577906541
-483.43232297918905,254.88395223751684,-238.41033276666548,-15.81583077133138,45.263182314462014,25.93895131832712
-521.9774960023558,280.24318604633123,-240.52945731157538,-19.39607397521883,42.66953556473204,31.255332828077137
-515.9749853241144,281.3052524747668,-231.00289129793288,-20.63181635438145,33.54294810767499,39.78284897887458
-494.89290133875977,260.42980921008547,-239.09742119830915,-14.45315141338396,53.58540375312883,22.239486648632045
-515.722576528091,289.64261635349163,-212.67628173385125,-4.496840577842466,67.22451958483566,10.764760943322363
-479.78113157846883,273.73416798082934,-189.47868625607737,-13.076515565816642,36.35384803259403,25.285159736015817
-512.2822877467286,287.4594092812611,-208.72961010210167,-6.796495053569409,59.042570053524756,19.885031931966864
-495.3809545386913,269.2738888409284,-219.5721488582389,-21.900249982639654,26.958873928809943,35.6415607750833
-518.9737397894585,287.4199764916786,-222.72878937274095,-6.9126647560242676,64.74239574014835,11.240474364042923
-481.14629658897843,274.7207251574596,-186.93529877727642,-11.885234385716245,41.52092541713879,19.63602974646273
-433.155393316922,231.30214367648685,-204.8961077200437,-14.631338818803947,39.57440033194294,21.49819776121556
-390.07837457523533,210.377318579645,-179.00992676003222,-9.190616334446965,41.87358818831257,18.022911354390065
-406.2724760906342,219.540559387491,-184.6350072168224,-9.399890943851279,44.02239436216,16.13974606311705
-416.56829221361227,240.52864326466602,-151.32254330972773,-8.74093891967686,36.138746453116696,15.899119537356881
-427.42436765140405,251.40175271152398,-147.08631982045222,-6.709289520809215,42.903419248253655,16.483449313308554
-465.168549808855,286.6531531664684,-134.1557614738559,-12.793087507606963,28.810290356403513,24.006844034052722
-485.04295890925414,251.10172193398733,-243.8346528649106,-8.530101896064746,67.12627310765944,12.613985493887428
-516.9551877897799,294.75807550455966,-204.0652430530463,-17.350412690137496,36.32112840340939,27.70651285796453
-480.7751828395434,267.8639497559839,-202.10386090791013,-7.909772132106585,54.49710215575783,17.006965342857026
-439.0600137850421,239.44012553795278,-196.30470463842238,-15.990187816493973,34.11502364627519,25.00506151158597
-375.255741921172,197.06032243456832,-187.54695092376693,-9.205626922146667,44.1597873436146,17.023033915324632
-383.53043128980016,205.1362272260116,-180.6763330900023,-9.01758376495426,44.377273600165466,16.346134728686287
-346.18590390817917,180.6518441154439,-172.80659030410848,-8.349197225153423,41.121789778220794,15.106955443534327
-590.8447968330343,318.34340871382335,-275.87811953902155,-18.072093504464924,56.52610146786755,28.324964952086145
-571.2334960874714,305.92800621918093,-267.7993171573294,-24.68534801852745,38.352298170179736,41.76703144631625
-578.0671731266856,307.8628242154508,-273.0657778551673,-18.560253018058415,52.23523367307146,34.89606526288321
-583.8910423119709,313.35169881032414,-274.91331955740634,-22.77519580821778,42.62134395838595,38.174228508822104
-602.9125915696891,327.5307514419636,-276.9784943166326,-26.180507098352066,38.78994921268932,39.65236798240541
-607.8066778857844,328.3239193973892,-279.05216247115084,-23.72132778159235,45.44422717568891,43.02339348106483
-593.6138402811971,322.8774067264591,-270.19384513039245,-21.12698431833278,45.70468220721361,33.619387329235984
-545.945776493388,289.899689689446,-267.48468926004966,-12.402088698693401,65.89879138625437,23.787974156460066
-555.0108305878784,289.4577972743553,-278.7103268559516,-17.46226343008778,58.01926858891375,33.98328608533408
-573.021324900099,308.07080580663694,-266.1202973314852,-14.559969763062846,59.254102348311534,30.55362643910913
-589.2268779099597,312.34149615316477,-284.3290554078276,-18.458308005393974,57.84002974381948,28.019633509427216
-618.7325662358567,339.52806132747247,-274.14925230471124,-20.232816268126303,49.922073317589785,40.172376606339874
-641.5843546351261,355.1333676132093,-272.8406094286994,-22.39111144757257,46.495425706455066,41.02669149034982
-604.3899420822665,333.47727431773643,-254.7689324927914,-15.698076627222694,54.01529964401506,31.04545268236624
-562.2185217143724,307.58802942908557,-249.35987090790553,-25.086091406058692,32.01480979326649,39.05033936918513
-545.4048012948433,297.58594969570356,-243.47564928134764,-20.695489847299097,40.47187461691856,35.96424474478847
-564.8109064263256,306.98557224834286,-253.52122947240792,-14.540295389566548,56.8149023901009,27.703530486126663
-565.0766566331224,294.8219426843358,-280.1985486712242,-18.02045676465004,55.58383606473659,34.52198661994288
-614.3402482596896,337.0935830143133,-267.6685323790623,-18.148959051037046,53.03350116647184,33.99987543741455
-599.6576864396854,327.75923657109854,-265.20889106696507,-17.407573968028686,57.823713154080636,27.00728569840955
-620.3613417991305,328.5075785917136,-298.8952936604327,-30.89072186354199,37.580893662797635,45.773310204109315
-617.3969122386156,324.3797839343538,-302.6242792654451,-30.19927424206937,37.72807712998858,43.98127388777194
-642.8889308593648,354.35820506112185,-279.5054633593666,-28.240577253887132,35.68728943850489,44.87772467605022
-624.8147141247073,343.8303616614208,-270.2999089093859,-22.0200130244949,43.773662163527376,42.17870072347002
-623.305682613696,346.21308855278414,-262.68003370830775,-21.01491740849777,43.21894841707565,39.308580832086854
-608.129177881202,330.30262974388137,-272.38095201270664,-8.310150810422524,76.00716459996922,19.795487433436442
-496.34929437870153,254.70676761716243,-256.5638276883875,-10.902563916996751,63.76249503392661,19.177921794985675
-590.5538348964776,301.4158857179768,-310.0029899047795,-27.27139579079293,46.69933038511427,42.55895788026696
-596.689092183233,315.6280198675795,-288.9893426635577,-25.595984797871296,37.71929442801752,48.07096408858001
-604.370178638909,331.7284673360299,-266.8438704306569,-14.99075915331121,58.195598736308604,29.67206299164027
-607.8673769615934,332.1542591678681,-276.31182945394755,-19.20421244684017,55.34242374401915,26.06543295684234
-617.5935501528814,332.2667769129096,-290.56654544951374,-7.166759606142859,88.22360575920655,10.726716552003483
-556.180314322176,304.81619892815274,-247.59521778901092,-17.195311895882597,47.6178192174927,30.541870319289288
-552.460724507021,303.41070536771934,-241.60841997807813,-14.860478215823871,51.89430496719337,28.939520720375736
-605.6546697103822,327.92592240465945,-277.97867103976665,-19.89665934674979,54.78432767844528,31.52669716618926
-585.7887752530414,313.240470563331,-273.73429576782416,-21.994336180062348,49.560979075310456,32.885274767730714
-593.3754304135743,319.87514245828186,-277.0246486493649,-18.059068203335407,58.45411933926627,29.731675493790846
-582.7433521940966,310.59322914156576,-276.74515611616977,-12.032683329352789,66.39974322328013,27.600328908833188
-595.9275235210824,311.3913052655905,-295.6757523835588,-27.585422936261985,42.91260541778188,43.31928397054103
-480.81700966826816,259.5446436284658,-220.34468792047545,-11.64978286816698,51.65036762132408,20.174945488655588
-506.42543239097876,278.7264678158772,-221.2417590505215,-12.971196266094598,51.242086479509496,23.70303905321405
-503.56044026490986,269.6634961968661,-234.95126220738484,-12.684686072197614,52.57749923937982,28.046815304634567
-513.1965265275167,277.5091270570306,-234.04861448749313,-19.575812067427123,37.003494620076445,36.241242779696336
-483.8024010423999,255.01883643653622,-235.79625529850807,-10.079776778016655,58.15516402568038,19.734563433939634
-449.4718080757473,233.51775837996223,-230.7759222087715,-13.45578514302407,48.721461294548526,24.34015948085112
-466.7455141328591,248.8903725777949,-225.75529350981026,-11.591938046713096,52.38398031887298,17.87764336085899
-511.3725964569142,280.3075863292449,-224.6451397972824,-20.25027165364672,37.41568448356962,32.8126061299255
-458.74575476037865,246.81509255692959,-212.65747050931932,-15.38801808802345,38.73761890834479,23.234565112818927
-497.9830396920397,267.80347629122497,-230.8187870185192,-8.996405969967416,62.686769489487524,18.26878430894809
-525.2996565183748,288.8899282518444,-227.3248240944036,-9.417436171718752,62.289144034741106,15.243033118123728
-543.4984922414019,303.7095952214495,-225.94496934462705,-9.704264975243667,58.31925241845886,23.161293965035078
-506.1558266407267,281.44107950844074,-212.23331727185743,-10.666552313178522,52.51967885712172,22.793447055030416
-495.6024631679824,279.3019193752494,-202.90220693020547,-8.388569628904714,52.865425971620944,19.80899371971198
-536.797867846687,290.3875176701965,-240.513819370909,-5.00508590395011,73.26019068956086,13.628804969711174
-516.4578162355799,267.8429249046054,-262.0881847007372,-7.485446263779733,72.42323343233188,18.15532549727503
-551.8188029997332,300.4192191018166,-249.56943001196112,-12.591070622097448,58.46099422825943,22.613806565991133
-532.4194178223847,297.24827294484146,-226.8039963230413,-13.785308352257145,49.82630517277089,25.117643038708177
-531.6897985129516,284.09914183544254,-258.50966797292244,-20.944119472635432,42.28151953585213,32.48694671372175
-533.0757206726366,295.2409467366353,-225.6386470534335,-15.687787154102733,44.51971461346667,27.682183733360784
-514.7255383594485,291.9118183107888,-202.57068472327444,-15.572345580365813,36.50762648078493,26.614116589865844
-499.10043602792723,270.72134067915636,-229.7543965026626,-16.232180201701986,45.33878345251779,25.14474379652675
-430.3385634905469,234.3841097848839,-193.03571340766524,-8.387818737181377,50.547451089967765,15.811363457248405
-386.801691417024,219.25652438145167,-155.64843435574687,-8.778715402671956,37.09223317640409,16.451264149489404
-344.3528008212693,197.6859880723474,-129.54574078805734,-1.4251367587555848,44.28228576633638,5.554104320285681
-360.54304646046717,208.03216858960946,-133.1818930646169,-1.6380036268597191,44.90861533997192,6.791211201765907
-418.60074989761245,225.91537340887407,-194.15508872456232,-18.316944127033725,27.4413968996633,27.929711126591545
-468.9545168667487,264.24959012271074,-185.32016615882918,-5.170903217638002,55.79526630710199,11.642125838697508
-445.9001882765109,238.0789996926133,-210.96433417412484,-11.307156090036592,48.42045662796559,18.70438321020937
-601.4917392386228,318.3269403749249,-288.5744827787331,-22.910600773365772,47.45296118351287,36.163058119758624
-628.4684102394186,340.79105505838737,-286.6484288173536,-18.45722135908969,58.62074753254429,31.139702324272907
-625.1256102119171,342.3772637841166,-277.7739920299291,-17.418344496573525,59.17902092624968,32.401494592726785
-644.8303708151832,353.44609542938747,-281.8556589954993,-20.04355482371495,55.40733486049222,32.78904494610598
-647.5473957272688,348.4005042936149,-297.8188650017347,-18.78494442951026,59.55341248028587,34.04735821115078
-614.9685954293542,336.4069348871671,-272.32416480563325,-14.544708501811362,65.39891397689149,25.308976475925217
-623.7536351155002,337.2514612802544,-284.64986118524916,-29.0201360840759,35.971030596728426,46.582933812367294
-623.7539153688144,340.4228167875565,-277.4943860142833,-23.744586414745914,45.43142597852167,43.277657804815554
-606.6893865636694,326.3288724870185,-277.8326981297939,-22.33672249610056,48.80366337168837,37.8072599401342
-614.5389193960564,334.27029106431723,-276.31763175328456,-30.722818773470618,27.78460495935618,50.719025264863355
-610.2091538401014,345.44049829400797,-243.4088520516636,-14.430194676703408,56.14551329724539,23.39949290942327
-597.4775852958264,334.3888070204207,-247.0688137837718,-14.664528720245979,58.07643514532493,25.22094439201895
-586.934582216836,324.6066553112631,-251.72942399656932,-13.116109567020796,61.48078855565692,21.452464250777084
-620.3788907044864,334.60569900405085,-286.3808368569325,-29.460323800040072,30.603298692944122,50.07785472908242
-590.3934389871351,317.5856808115644,-274.30701872968586,-22.52406083429618,44.744582280075285,38.17532357976396
-588.6543371910682,326.9661528040041,-251.58775505257427,-19.388031294968556,43.49000816281026,33.47395485528689
-601.70331135303,329.98489027538375,-266.6476274493706,-20.124727919399724,49.30083030597339,33.80876897305059
-586.1713930424297,319.7167221525175,-264.00483249211806,-22.997195506334315,41.10020106262364,38.13013868100266
-631.8856962658895,350.70172146306015,-267.77134649130977,-16.572328983600393,57.99498494315189,31.889800356995945
-599.9443979907571,322.29146885815913,-275.416326613841,-15.188413501407487,61.22942632427278,29.42635390975632
-617.737466279307,327.77621110689927,-298.95213742515193,-19.78516804022619,58.68534491358898,32.25827797550105
-617.1136710579684,330.63840206807316,-291.5239228367805,-15.092657692589697,70.01756520689241,22.99642116427711
-614.0327932881419,330.49011072498536,-286.5009691430857,-27.124639537407358,36.325446668716765,47.346626101296124
-586.9025952310355,307.7814276037466,-294.0110679595737,-30.374797996685572,35.84076852048887,46.04396061971542
-603.3414195207567,321.85228296972946,-288.9956752184057,-25.021354406409102,44.52822927404556,43.54227320451136
-600.2129570839429,329.07868177194615,-268.5144567061661,-25.394735176436214,35.91374278641737,43.52749716303425
-583.8179983590679,317.90725804136275,-262.19742926065953,-16.564242600606264,54.82133704528553,27.572931432256688
-584.3686920692937,312.34165903361793,-276.29056714748333,-21.82896107897392,47.82743169152362,35.41838615201286
-601.4101978054937,318.3240751736523,-293.1313731721704,-13.582979313337566,72.16572233729096,23.80969707126142
-611.1161342203253,332.8905052979193,-275.411929108129,-15.329668006346623,62.318757579092214,27.332783216023905
-615.7856802440645,336.21180478859367,-277.1267105964214,-8.4608413864188,80.99931170833901,14.621697702366351
-609.7751156554617,328.39610714384366,-281.65457724878587,-18.24471183272565,57.075357043864905,36.93262573998726
-574.9030511640165,302.7510119355209,-284.50011361333605,-20.319962107244393,51.557505700584294,34.28644238144117
-565.5472217945037,302.75369809687027,-267.2076824538183,-16.349725094252705,58.3845388464475,23.493903240780035
-579.37085040589,317.6798475961073,-255.31908177179577,-9.518173082004417,67.73193743705143,20.084962484986963
-590.4351416039947,319.714831897269,-268.6342806788376,-19.45833844950848,51.00268347121564,33.39050324645541
-632.6308456705059,339.9010136024571,-290.4533827351601,-22.444907612501027,53.88869658115457,38.95249694083557
-612.9312959879252,326.905564069693,-289.29119090834513,-27.13850453538395,40.73208138371814,40.58386842422323
-622.3338107750524,336.3676498000804,-284.4591791237645,-25.577410801305284,40.568420936301465,42.8627943431744
-579.1135892805705,325.93995784113235,-238.96104350330012,-9.410871232126532,65.22530884910014,17.973134981310384
-562.6874724390389,297.70583167783207,-272.75144917637124,-11.11351161166571,72.09429825331742,18.475969694957872
-580.6120613570349,307.6255124799718,-282.1749937865376,-14.443617030602795,66.19204490213701,24.921441695177265
-560.5790492165975,301.19936168025674,-260.982427755519,-10.88170017748056,67.87015984404024,19.278690604675475
-551.1288701272604,292.9898550907949,-265.2781394423001,-12.578230338810304,65.07268984754516,21.878802997630007
-550.2601406626679,303.2705562235744,-238.62647365144161,-16.202070839495875,49.837263961882115,27.893869095801143
-569.282576964479,311.36193786636943,-253.79131142687885,-24.04018289510752,37.51908363204279,36.416610941916915
-576.5690351513123,309.06444564321475,-272.58984640883955,-25.781100841432153,38.39343820240129,38.79881815420253
-569.5875132401395,304.33720946460755,-270.69873195709215,-21.331000615320875,47.92745182059087,32.25611819773001
-555.4520688187115,296.7993620803744,-264.39193492201025,-23.770119897322616,40.45450176309738,34.48946074628903
-546.5659522475041,298.48506402538305,-250.05208584942972,-11.152761574483769,61.82088713550911,20.27378819780846
-548.7117520214193,316.2472858380806,-206.01418722867783,-17.140386373463713,37.035330665172665,27.2516678538416
-510.2071673596356,280.86622072347484,-219.94419731461971,-15.281187868166576,44.41437642478141,27.427636882754754
-509.8593957545852,288.84648029637145,-202.88802996284045,-14.589003674601212,41.484404531694324,26.989450209501847
-539.1486779773085,293.20951802460024,-244.54596822349984,-9.66024014347153,67.76038873311727,14.137491025799783
-611.3487291457523,333.15257470321467,-275.14897986842817,-15.074187291404598,62.50445831082385,30.116570380609463
-610.4764477636414,324.03520260548845,-293.63547109921467,-18.46119495713333,59.183943093353626,36.64559491518776
-582.8907884043422,311.81095202065586,-276.6485310269613,-21.301074149781474,46.86410626460313,34.676170761710814
-637.3735476487177,346.50842901498083,-286.76900730579075,-9.76868656034786,79.2049644788734,23.021060183719932
-631.752634674812,342.8425376265525,-282.4737049006146,-23.206454647577466,48.707570472399354,39.63182369224798
-623.2189533955097,337.57258062069207,-278.97418372953314,-17.762495520104626,57.649904069689526,32.05232203341276
-606.0586116837208,319.9812335493418,-295.3125532856674,-17.102993834470098,63.801781679439195,28.551472207628567
-558.610869752287,301.44576296004163,-259.3073598578234,-10.976395287592583,64.46948543473196,22.334159626901457
-567.6008212790396,309.38327582522095,-255.62593253344733,-19.07202190835382,46.87227144387812,31.323724449127077
-575.4531394702527,317.82959952654625,-249.27084619434376,-23.75771553889954,36.75737563849694,35.802463142861825
-556.1406055174091,306.08558804131366,-243.8235084822502,-21.47903207525731,41.48809890161023,30.089946726309943
-569.3303332446101,307.9401711967541,-260.79710833207304,-11.682251052374289,66.87748147122463,18.55477067513077
-603.5230605565746,332.4596156176092,-261.4966637714298,-16.398025195141482,56.618980189315764,27.599175471269614
-597.0290512627946,323.45172747173694,-271.26281928227763,-21.500705848718265,49.918655228625674,31.250776399130658
-607.9788305081157,327.47432991380316,-282.5150709484711,-21.557908490777873,52.69940709044086,34.60219822237633
-598.4491303951768,319.72361453761334,-287.5030141914185,-18.556385626695977,53.903705681918055,35.91311043670375
-572.8813043856276,313.173824173357,-255.05059284958628,-19.85362670500713,51.869501830085554,24.224941027025743
-570.4961740109545,313.1712907753294,-249.153998268934,-14.556393290179408,57.65675270085442,21.546433470530992
-563.2601707488806,306.394626998386,-253.4612435860646,-17.676564775036386,50.539273070410765,27.23406942990406
-544.0266953332826,300.2807993663014,-233.3880976291253,-12.631756991384563,57.52222459654532,18.42381021148585
-627.0293032910342,348.2527192177813,-266.956759813299,-13.377549415884916,66.32758709408392,25.37374902747306
-659.471436275072,359.4901561256799,-293.65934579803195,-25.192956024338507,47.76969965054182,41.34829365102205
-613.9793795954099,331.1167394773985,-284.7580449731639,-12.74596966458543,74.11294464156407,19.59855014375996
-619.717074044457,328.60204688415894,-299.6899466776285,-28.756072927981087,41.383093275756245,43.05442889635825
-585.3832960972384,320.9598892749568,-258.52278702004503,-14.238458549006808,58.91439640941607,25.87975173827228
-591.2892335516495,323.08384965039113,-266.34501833533403,-12.440692901690124,63.6249459420316,26.645065972413303
